,Url,Oferta,Cena,Umeblowane,Powierzchnia,Liczba pokoi
923,https://www.otodom.pl/oferta/3-pokojowe-nowe-mieszkanie-przy-politechnice-ID466Bp.html?,3 - pokojowe nowe mieszkanie przy Politechnice.,2550,1,50.0,3
924,https://www.olx.pl/oferta/wynajme-umeblowana-kawalerke-w-swietnej-lokalizacji-CID3-IDFat2Z.html#d87ecc4be2,Wynajmę umeblowaną kawalerkę w świetnej lokalizacji.,1200,1,27.0,1
925,https://www.olx.pl/oferta/wynajme-mieszkanie-dwupokojowe-CID3-IDFam0h.html#d87ecc4be2,Wynajmę mieszkanie dwupokojowe,1450,1,44.0,2
926,https://www.olx.pl/oferta/kawalerka-przy-dworcu-lodz-fabryczna-ul-skladowa-CID3-IDEHCm5.html#d87ecc4be2,Kawalerka przy dworcu Łódź Fabryczna - ul. Składowa,1510,1,36.0,1
927,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDBYKbi.html#d87ecc4be2,Mieszkanie do wynajecia,1480,1,47.0,2
928,https://www.olx.pl/oferta/mieszkanie-lodz-retkinia-ul-maratonska-39b-CID3-IDEXtga.html#d87ecc4be2,Mieszkanie Łódź Retkinia. ul. Maratońska 39B,1954,1,61.27,3
930,https://www.olx.pl/oferta/2-pokoje-rozklad-armii-krajowej-CID3-IDDJGN7.html#d87ecc4be2,2 pokoje rozkład Armii Krajowej,1400,1,42.0,2
931,https://www.otodom.pl/oferta/mieszkanie-do-wynajecia-ID466ss.html?,Mieszkanie do wynajęcia,1350,1,31.0,1
932,https://www.otodom.pl/oferta/wynajme-mieszkanie-kawalerka-lodz-widzew-1500-zl-ID3g3Uq.html?,wynajmę Mieszkanie - Kawalerka Łódź-Widzew 1500 zł,1500,1,33.0,1
933,https://www.olx.pl/oferta/wynajem-mieszkania-CID3-IDFa57M.html#d87ecc4be2,Wynajem mieszkania,1900,1,24.0,1
934,https://www.olx.pl/oferta/przytulne-sloneczne-mieszkanie-blisko-piotrkowskiej-lodz-gorna-CID3-IDD3zAK.html#d87ecc4be2,Przytulne. słoneczne mieszkanie - blisko Piotrkowskiej - Łódź Górna,1700,1,48.0,3
935,https://www.olx.pl/oferta/kawalerka-do-wynajecia-lodz-widzew-32-8-m2-CID3-IDFkXwr.html#f2f32b5edf,Kawalerka do wynajęcia. Łódź-Widzew. 32.8 m2,1350,1,32.8,1
936,https://www.olx.pl/oferta/2-pokojowe-mieszkanie38-7m2-ul-wodna-lodz-CID3-IDFbTgP.html#f2f32b5edf,2-pokojowe mieszkanie*38.7m2* ul. Wodna. Łódź,1870,1,38.7,2
937,https://www.olx.pl/oferta/wyremontowana-kawalerka-w-centrum-1200zl-cena-ze-wszytkimi-oplatami-CID3-IDEM4AF.html#f2f32b5edf,Wyremontowana kawalerka w centrum -1200zł cena ze wszytkimi opłatami,2400,1,25.0,1
938,https://www.olx.pl/oferta/piekne-po-remoncie-rojna-kaczencowa-wszystko-pod-reka-CID3-IDF2vFN.html#f2f32b5edf,Piękne. po remoncie. Rojna / Kaczeńcowa. wszystko pod ręką..,2000,1,45.0,2
939,https://www.olx.pl/oferta/wynajme-3-piekne-pokoje-blisko-manufaktury-swiezo-po-remoncie-CID3-IDF2drl.html#f2f32b5edf,WYNAJMĘ 3 Piękne Pokoje blisko Manufaktury - świeżo po remoncie!!!,2649,1,55.0,3
940,https://www.otodom.pl/oferta/wynajme-mieszkanie-dwupoziomowe-na-retkini-ID466qC.html?,Wynajmę mieszkanie dwupoziomowe na Retkini,2590,1,87.0,3
941,https://www.olx.pl/oferta/mieszkanie-lodz-centrum-CID3-IDExnQL.html#f2f32b5edf,Mieszkanie Łódź Centrum,1680,1,56.0,2
942,https://www.olx.pl/oferta/wynajme-super-mieszkanie-2-pokoje-43-m-lodz-gorna-odynca-okazja-CID3-IDDfeHB.html#f2f32b5edf,Wynajmę super mieszkanie! 2 pokoje. 43 m. Łódź. Górna. Odyńca. OKAZJA,1400,1,43.0,2
943,https://www.olx.pl/oferta/kawalerka-na-wynajem-CID3-IDEdnOn.html#f2f32b5edf,Kawalerka na wynajem,1450,1,34.0,1
944,https://www.olx.pl/oferta/po-generalnym-umeblowane-przytulne-m-2-zabieniec-pelna-wlasnosc-CID3-IDDqQJo.html#f2f32b5edf,Po generalnym. umeblowane przytulne m-2 Żabieniec-pełna własność,1470,1,27.0,1
945,https://www.olx.pl/oferta/limanowskiego-pulaskiego-CID3-IDF9zMi.html#f2f32b5edf,Limanowskiego/ Pulaskiego,1620,1,37.0,2
946,https://www.olx.pl/oferta/wynajem-mieszkania-rojna-traktorowa-CID3-IDETv6O.html#f2f32b5edf,Wynajem mieszkania Rojna/Traktorowa,1700,1,43.0,2
947,https://www.olx.pl/oferta/wynajme-mieszkanie-m-4-lodz-olechow-CID3-IDF9vhS.html#f2f32b5edf,Wynajmę mieszkanie M-4 Łódź Olechów,2434,1,62.0,3
948,https://www.olx.pl/oferta/wynajme-mieszkanie-z-calym-wyposazeniem-CID3-IDEK6IE.html#f2f32b5edf,Wynajme mieszkanie z calym wyposazeniem,1607,1,36.0,2
949,https://www.olx.pl/oferta/bezposrednio-atrakcyjne-2-pokojowe-48m2-b-dobra-lokalizacja-CID3-IDDh8yA.html#f2f32b5edf,Bezpośrednio - atrakcyjne 2 pokojowe 48m2 b.dobra lokalizacja,1750,1,48.0,2
950,https://www.olx.pl/oferta/wynajme-mieszkanie-m-4-lodz-olechow-CID3-IDF9Dbl.html#f2f32b5edf,Wynajmę mieszkanie M-4 Łódź Olechów,2434,1,62.0,3
951,https://www.olx.pl/oferta/mieszkanie-na-parterze-CID3-IDEDcnK.html#f2f32b5edf,Mieszkanie na parterze,1550,1,38.0,2
952,https://www.olx.pl/oferta/wynajme-CID3-IDBevq1.html#f2f32b5edf,Wynajmę,1780,1,45.0,2
953,https://www.olx.pl/oferta/2-pokojowe-po-remoncie-przy-parku-3-go-maja-CID3-IDEVgtC.html#f2f32b5edf,2 pokojowe po remoncie przy Parku 3-go Maja,1770,1,44.0,2
954,https://www.olx.pl/oferta/kawalerke-bezposrednio-wynajme-30m2-lutomierska-wiezowiec-z-meblami-CID3-IDF9gMA.html#f2f32b5edf,Kawalerkę bezpośrednio wynajmę ~30m2 Lutomierska wieżowiec z meblami,1270,1,40.0,1
956,https://www.otodom.pl/oferta/mieszkanie-2-pok-z-kuchnia-46-m2-ul-sacharowa-ID465Wp.html?,mieszkanie 2 pok. z kuchnią. 46 m2. ul. Sacharowa,1850,1,46.0,2
957,https://www.otodom.pl/oferta/2-pokoje-bezposrednio-umeblowane-dabrowa-lodz-ID3gLkS.html?,2 pokoje. bezpośrednio. umeblowane. Dąbrowa Łódź,1700,1,38.0,2
958,https://www.otodom.pl/oferta/m-4-okolica-ronda-lotnikow-idealne-dla-studentow-ID3ErlV.html?,M-4.Okolica Ronda Lotników. Idealne Dla Studentów,1500,1,52.0,3
959,https://www.olx.pl/oferta/mieszkanie-jednopokojowe-CID3-IDDEz8d.html#f2f32b5edf,Mieszkanie jednopokojowe,1350,1,29.0,1
960,https://www.otodom.pl/oferta/wyremontowana-kawalerka-na-widzewie-od-01-06-ID465BO.html?,Wyremontowana kawalerka na Widzewie! od 01.06,990,1,33.87,1
961,https://www.olx.pl/oferta/sloneczne-rozkladowe-mieszkanie-na-cichym-osiedlu-CID3-IDF8S10.html#f2f32b5edf,Słoneczne. rozkładowe mieszkanie na cichym osiedlu,1889,1,52.97,3
962,https://www.olx.pl/oferta/dwupokojowe-mieszkanie-z-balkonem-urzednicza-10-baluty-CID3-IDF8QMT.html#f2f32b5edf,Dwupokojowe mieszkanie z balkonem. Urzędnicza 10. Bałuty,1380,1,38.0,2
963,https://www.olx.pl/oferta/wynajme-m3-ul-retkinska-CID3-IDF8QDY.html#f2f32b5edf,Wynajmę M3 ul. Retkińska,1801,1,43.0,2
964,https://www.olx.pl/oferta/przytulne-mieszkanie-na-widzewie-wschodzie-wynajme-CID3-IDCos6B.html#f2f32b5edf,Przytulne mieszkanie na Widzewie-Wschodzie wynajmę,2577,1,57.0,3
965,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-prosto-po-remoncie-CID3-IDF8Jyt.html#f2f32b5edf,2 pokojowe mieszkanie prosto po remoncie,2000,1,45.0,2
966,https://www.olx.pl/oferta/krzemieniecka-2-oddzielne-pokoje-widna-kuchnia-balkon-CID3-IDF8HaB.html#f2f32b5edf,Krzemieniecka - 2 oddzielne pokoje. widna kuchnia. balkon,1700,1,45.0,2
967,https://www.olx.pl/oferta/kawalerka-do-wynajecia-retkinia-ul-przelajowa-CID3-IDDcssV.html#f2f32b5edf,Kawalerka do wynajęcia - Retkinia ul. Przełajowa,1510,1,32.0,1
968,https://www.olx.pl/oferta/kawalerka-z-balkonem-przy-rondzie-lotnikow-pabianicka-64-72-CID3-IDF8zR4.html#f2f32b5edf,Kawalerka z balkonem przy Rondzie Lotników. Pabianicka 64/72,1420,1,26.0,1
969,https://www.olx.pl/oferta/wynajme-samodzielne-mieszkanie-od-czerwca-CID3-IDF8zr6.html#f2f32b5edf,Wynajmę samodzielne mieszkanie od czerwca,1001,1,25.0,1
970,https://www.olx.pl/oferta/ladne-mieszkanie-w-przyjemnej-okolicy-CID3-IDDH7gM.html#f2f32b5edf,Ładne Mieszkanie w Przyjemnej Okolicy,1750,1,50.0,2
971,https://www.olx.pl/oferta/kawalerke-wynajme-CID3-IDF8usB.html#f2f32b5edf,Kawalerkę wynajmę,1150,1,25.0,1
972,https://www.olx.pl/oferta/klimatyczne-mieszkanie-blisko-do-centrum-CID3-IDF8wLv.html#f2f32b5edf,Klimatyczne mieszkanie blisko do centrum!,1301,1,28.0,1
973,https://www.olx.pl/oferta/bezposrednio-m3-jest-co-mozna-dla-ua-wolne-tanio-CID3-IDF8wmT.html#f2f32b5edf,Bezpośrednio M3. jest CO. Można dla UA. Wolne. TANIO.,1150,1,37.0,2
974,https://www.olx.pl/oferta/kawalerka-okolice-ronda-solidarnosci-CID3-IDF8sVh.html#f2f32b5edf,Kawalerka okolice Ronda Solidarności,1162,1,33.82,1
975,https://www.otodom.pl/oferta/wynajem-mieszkania-z-balkonem-lodz-radogoszcz-wsch-ID3PZBa.html?,Wynajem mieszkania z balkonem Łódź Radogoszcz Wsch,1840,1,45.0,2
976,https://www.otodom.pl/oferta/kawalerka-baluty-doly-27m-wyposazona-od-zaraz-ID464SV.html?,Kawalerka Bałuty-Doły 27m wyposażona .od zaraz,1400,1,27.0,1
977,https://www.olx.pl/oferta/nowoczesna-kawalerka-umeblowana-i-wyposazona-CID3-IDF24jt.html#f2f32b5edf,Nowoczesna kawalerka! Umeblowana i wyposażona!,1430,1,30.0,1
978,https://www.olx.pl/oferta/nowa-kawalerka-do-wynajecia-lodz-ul-wroclawska-CID3-IDF8oub.html#f2f32b5edf,Nowa Kawalerka do wynajęcia Łódź ul. Wrocławska,1340,1,40.0,1
979,https://www.olx.pl/oferta/kawalerka-28m-al-wlokniarzy-230-blisko-centrum-bezposrednio-CID3-IDFhOEq.html#f33dcd02ee,Kawalerka 28m al. Włókniarzy 230 blisko centrum - bezpośrednio,1400,1,28.0,1
980,https://www.olx.pl/oferta/wynajme-mieszkanie-ul-julianowska-balkon-winda-CID3-IDEQZg0.html#f33dcd02ee,Wynajmę mieszkanie ul.Julianowska . Balkon. winda,1750,1,35.0,2
981,https://www.olx.pl/oferta/wynajme-kawalerke-mieszkanie-CID3-IDErJT7.html#f33dcd02ee,Wynajme kawalerke / mieszkanie,1600,1,31.0,1
982,https://www.olx.pl/oferta/kawalerka20-5-m2ul-wodnaod-zaraz-CID3-IDFdILq.html#f33dcd02ee,Kawalerka*20.5 m2*ul. Wodna*od zaraz,1250,1,20.5,1
983,https://www.olx.pl/oferta/nowa-przedzalnia-ostatnie-mieszkanie-2-pokojowe-oddzielne-pokoje-CID3-IDBQIJT.html#f33dcd02ee,Nowa Przędzalnia- ostatnie mieszkanie 2 pokojowe (oddzielne pokoje),2000,1,45.0,2
984,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-ul-piotrkowska-CID3-IDF8lWf.html#f33dcd02ee,2-pokojowe mieszkanie ul. Piotrkowska,1840,1,40.0,2
985,https://www.olx.pl/oferta/wynajem-mieszkania-CID3-IDF8fTi.html#f33dcd02ee,Wynajem mieszkania,2010,1,40.0,2
986,https://www.olx.pl/oferta/mieszkanie-2-pokoje-retkinia-CID3-IDF8cQ4.html#f33dcd02ee,Mieszkanie 2 pokoje Retkinia,1840,1,42.0,2
987,https://www.otodom.pl/oferta/50-m2-apartament-ul-podbipiety-11-lodz-ID464Bt.html?,50 m2. apartament ul. Podbipięty 11. Łódź.,2400,1,50.0,2
988,https://www.olx.pl/oferta/m2-z-balkonem-po-remoncie-dabrowa-CID3-IDEFFas.html#f33dcd02ee,M2 z balkonem. po remoncie - Dąbrowa,1600,1,36.0,2
989,https://www.otodom.pl/oferta/osiedle-strzezone-przy-ulicy-karolewskiej-13-ID464zu.html?,Osiedle strzeżone przy ulicy Karolewskiej 13,2050,1,48.0,2
990,https://www.olx.pl/oferta/wynajem-m-4-rondo-lotnikow-lwowskich-ul-brzozowskiego-CID3-IDF85Uq.html#f33dcd02ee,Wynajem M-4 Rondo Lotników Lwowskich.ul.Brzozowskiego,1800,1,44.0,3
991,https://www.olx.pl/oferta/nowoczesne-2-pokojowe-mieszkanie-na-dabrowie-CID3-IDDQAvO.html#f33dcd02ee,Nowoczesne 2-pokojowe mieszkanie na Dąbrowie,1800,1,44.33,2
992,https://www.olx.pl/oferta/dwupokojowe-mieszkanie-ul-krzemieniecka-CID3-IDF7Sn0.html#f33dcd02ee,Dwupokojowe mieszkanie ul. Krzemieniecka,1900,1,40.0,2
993,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDF7O91.html#f33dcd02ee,Wynajmę mieszkanie,1300,1,30.0,1
994,https://www.olx.pl/oferta/bezposrednio-mieszkanie-do-wynajmu-34m2-centrum-manufaktura-CID3-IDF7OlB.html#f33dcd02ee,Bezpośrednio mieszkanie do wynajmu 34m2 centrum manufaktura,1600,1,34.0,2
995,https://www.olx.pl/oferta/m3-po-remoncie-okol-manufaktury-CID3-IDCQJMO.html#f33dcd02ee,M3.po remoncie.okol.Manufaktury,1630,1,48.0,2
996,https://www.olx.pl/oferta/2-pokoje-51-50-m2-ulica-lowicka-CID3-IDF7Ltl.html#f33dcd02ee,2 pokoje. 51.50 m2. ulica Łowicka,2050,1,51.5,2
997,https://www.olx.pl/oferta/janow-2-pokoje-48m2-w-pelni-wyposazone-CID3-IDF2amo.html#f33dcd02ee,Janów 2 pokoje 48m2 w pełni wyposażone,1799,1,48.0,2
998,https://www.olx.pl/oferta/mieszkanie-kawalerka-do-wynajecia-po-remoncie-CID3-IDEUw2T.html#f33dcd02ee,Mieszkanie kawalerka do wynajęcia po remoncie,1400,1,28.0,1
999,https://www.olx.pl/oferta/klimatyczne-m3-na-dolach-CID3-IDF7F66.html#f33dcd02ee,Klimatyczne M3 na Dołach,1613,1,38.0,2
1000,https://www.olx.pl/oferta/wynajme-bezposrednio-mieszkanie-2-pokojowe-w-bloku-na-balutach-CID3-IDF7El0.html#f33dcd02ee,Wynajmę bezpośrednio mieszkanie 2 pokojowe w bloku na Bałutach.,1600,1,44.6,2
1001,https://www.olx.pl/oferta/mieszkanie-wynajme-lodz-polesie-CID3-IDF7C51.html#f33dcd02ee,Mieszkanie wynajmę Łódź Polesie,901,1,35.0,1
1002,https://www.olx.pl/oferta/nowe-3-pokojowe-mieszkanie-wroblewskiego-politechniki-gorna-CID3-IDF7B7I.html#f33dcd02ee,Nowe 3 pokojowe mieszkanie. Wróblewskiego / Politechniki. Górna,2400,1,50.0,3
1003,https://www.olx.pl/oferta/wynajme-mieszkanie-od-ix-x-800-zl-plus-oplaty-CID3-IDE48HR.html#f33dcd02ee,Wynajmę mieszkanie od IX/X - 800 zł plus opłaty,1200,1,37.35,1
1004,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-radogoszcz-wschod-CID3-IDCygfb.html#f33dcd02ee,Mieszkanie do wynajęcia. Radogoszcz - Wschód,2050,1,74.0,3
1005,https://www.olx.pl/oferta/mieszkanie-dla-pracownikow-w-lodzi-baluty-julianow-CID3-IDzd0Js.html#f33dcd02ee,Mieszkanie dla pracowników w Łodzi (Bałuty/Julianów),3001,1,58.0,3
1006,https://www.olx.pl/oferta/mieszkanie-CID3-IDF7xwm.html#f33dcd02ee,Mieszkanie,1550,1,40.0,2
1007,https://www.olx.pl/oferta/wynajme-dwupokojowe-mieszkanie-na-retkini-CID3-IDDPt7y.html#f33dcd02ee,Wynajmę dwupokojowe mieszkanie na Retkini,1800,1,56.0,2
1008,https://www.otodom.pl/oferta/kawalerka-29m2-lodz-bezposrednio-ID40Ya2.html?,Kawalerka. 29m2. Łódź. bezpośrednio,1190,1,29.0,1
1009,https://www.olx.pl/oferta/3-pokojowe-mieszkanie-blisko-manufaktury-CID3-IDEXAnN.html#f33dcd02ee,3 pokojowe mieszkanie blisko Manufaktury,1820,0,67.0,3
1010,https://www.otodom.pl/oferta/m3-dabrowa-wysoki-standard-bezposrednio-ID463AT.html?,M3 Dąbrowa - wysoki standard. bezpośrednio,1830,1,37.0,2
1011,https://www.olx.pl/oferta/wynajme-tanio-2-pokojowe-przy-szpitalu-im-kopernika-CID3-IDF7lNf.html#f33dcd02ee,Wynajmę tanio 2 pokojowe przy szpitalu im.Kopernika,1470,1,45.0,2
1012,https://www.olx.pl/oferta/m4-lodz-baluty-doly-CID3-IDF7kYG.html#f33dcd02ee,M4 Łódź Bałuty Doły,1890,1,45.0,3
1013,https://www.otodom.pl/oferta/atrakcyjne-m3-do-wynajecia-nieaktualne-ID463vh.html?,Atrakcyjne M3 do wynajęcia - nieaktualne,1100,1,44.0,2
1014,https://www.olx.pl/oferta/kawalerka-na-deptaku-piotrkowska-CID3-IDDSz5f.html#f33dcd02ee,Kawalerka na deptaku Piotrkowska,1640,1,36.0,1
1015,https://www.olx.pl/oferta/wynajme-mieszkanie-lodzki-manhattan-piotrkowska-182-CID3-IDDG1It.html#f33dcd02ee,Wynajmę mieszkanie łódzki Manhattan Piotrkowska 182,2350,1,46.0,2
1016,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDClvZ6.html#f33dcd02ee,Wynajmę mieszkanie,2546,1,63.0,3
1017,https://www.otodom.pl/oferta/przytulne-2-pokojowe-dworzec-lodz-widzew-ID462Lp.html?,Przytulne.2-pokojowe.Dworzec Łódź-Widzew!!!,1850,1,50.0,2
1018,https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-przy-ul-piotrkowskiej-ID463jn.html?,Dwupokojowe mieszkanie przy ul. Piotrkowskiej,2200,1,51.0,2
1019,https://www.olx.pl/oferta/przestronne-trzypokojowe-mieszkanie-63m2-gdanska-140-CID3-IDF75wU.html#f33dcd02ee,Przestronne trzypokojowe mieszkanie. 63m2. Gdańska 140,1890,1,63.0,3
1020,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-CID3-IDF6SUh.html#f33dcd02ee,Mieszkanie do wynajęcia,1101,1,38.0,1
1021,https://www.olx.pl/oferta/komfortowe-mieszkanie-900-zl-CID3-IDF6JPp.html#f33dcd02ee,Komfortowe mieszkanie.900 zl.,1472,1,35.0,1
1022,https://www.olx.pl/oferta/2-pokoje-zmywarka-ekspres-park-CID3-IDErEaE.html#f33dcd02ee,2 pokoje. zmywarka. ekspres. park,1650,1,38.0,2
1023,https://www.olx.pl/oferta/wynajme-bezposrednio-pokoj-z-balkonem-oddzielna-kuchnia-CID3-IDFlKf4.html#aa4ddbf5ab,Wynajmę bezpośrednio – pokój z balkonem + oddzielna kuchnia,1359,1,33.0,2
1024,https://www.olx.pl/oferta/kawalerka-na-wynajem-baluty-CID3-IDFltL4.html#aa4ddbf5ab,Kawalerka na wynajem. Bałuty,1400,1,22.0,1
1025,https://www.olx.pl/oferta/mieszkanie-dwupokojowe-m3-po-remoncie-wynajem-lodz-gorna-CID3-IDEymqb.html#aa4ddbf5ab,Mieszkanie dwupokojowe/M3. po remoncie. wynajem Łódź Górna,1600,1,44.4,2
1026,https://www.olx.pl/oferta/wynajme-m3-widzew-olechow-dostepne-od-zaraz-CID3-IDFaWuU.html#aa4ddbf5ab,Wynajmę M3 Widzew Olechów- dostępne od zaraz,1650,1,38.0,2
1027,https://www.olx.pl/oferta/wynajme-3-piekne-pokoje-blisko-manufaktury-swiezo-po-remoncie-CID3-IDF2drl.html#aa4ddbf5ab,WYNAJMĘ 3 Piękne Pokoje blisko Manufaktury - świeżo po remoncie!!!,2649,1,55.0,3
1028,https://www.olx.pl/oferta/wynajme-m3-39m-kw-na-ul-krzemienieckiej-18-umeblowane-od-zaraz-CID3-IDDs4Sx.html#aa4ddbf5ab,Wynajmę M3 39m/kw na Ul.Krzemienieckiej 18 Umeblowane od zaraz,1610,1,28.0,2
1029,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-lodz-widzew-ul-konstytucyjna-CID3-IDF6zJa.html#aa4ddbf5ab,Mieszkanie 2-pokojowe Łódź-Widzew. ul. Konstytucyjna,1900,1,46.0,2
1030,https://www.olx.pl/oferta/wynajme-mieszkanie-na-dabrowie-CID3-IDEDCxj.html#aa4ddbf5ab,Wynajmę mieszkanie na Dąbrowie,1165,1,28.0,1
1031,https://www.olx.pl/oferta/mieszkanie-m3-retkinia-polesie-CID3-IDF6xoK.html#aa4ddbf5ab,Mieszkanie M3 Retkinia Polesie,1800,1,42.0,2
1032,https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-lodz-od-zaraz-CID3-IDBAck4.html#aa4ddbf5ab,Wynajmę mieszkanie 2-pokojowe Łódź od zaraz,1570,1,33.0,2
1033,https://www.olx.pl/oferta/wynajme-jasne-przestronne-2-pokojowe-mieszkanie-z-balkonem-CID3-IDF6tKJ.html#aa4ddbf5ab,Wynajmę jasne. przestronne 2-pokojowe mieszkanie z balkonem,1480,1,38.0,2
1034,https://www.olx.pl/oferta/do-wynajecia-nowoczesna-kawalerka-blisko-manufaktury-w-lodzi-CID3-IDD5Kbs.html#aa4ddbf5ab,Do wynajęcia nowoczesna kawalerka blisko Manufaktury w Łodzi,1600,1,25.0,1
1035,https://www.olx.pl/oferta/najem-okazjonalny-CID3-IDF6p8H.html#aa4ddbf5ab,Najem okazjonalny,1310,1,35.0,1
1036,https://www.olx.pl/oferta/m-3-bloki-1480-zl-z-czynszem-CID3-IDF6nvF.html#aa4ddbf5ab,M-3 bloki   1480 zł z czynszem,1480,1,38.0,2
1037,https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokojowe-CID3-IDEDu2b.html#aa4ddbf5ab,Wynajmę mieszkanie 3-pokojowe,2150,1,48.0,3
1038,https://www.olx.pl/oferta/rezerwacja-blok-dwupokojowe-w-cetrum-ul-golebia-4-pilsudskiego-ry-CID3-IDEFm30.html#aa4ddbf5ab,REZERWACJA Blok- Dwupokojowe w cetrum (ul.Gołębia 4 -Piłsudskiego/Ry,1399,1,35.0,2
1039,https://www.olx.pl/oferta/kawalerka-po-remoncie-27-mkw-oddzielna-kuchnia-ul-aleksandrowska-CID3-IDF6i7g.html#aa4ddbf5ab,Kawalerka po remoncie. 27 mkw.. oddzielna kuchnia. ul. Aleksandrowska,1470,1,27.0,1
1040,https://www.olx.pl/oferta/3-pok-47-mkw-db-standard-ul-kossaka-CID3-IDF6bLY.html#aa4ddbf5ab,3 pok.. 47 mkw.. db standard. ul. Kossaka,2060,1,47.22,3
1041,https://www.olx.pl/oferta/mieszkanie-3-pokoje-CID3-IDF67cc.html#aa4ddbf5ab,Mieszkanie - 3 pokoje,1900,1,53.0,3
1042,https://www.olx.pl/oferta/m3-po-remoncie-blisko-manufaktury-44-m2-CID3-IDF63wS.html#aa4ddbf5ab,M3 po remoncie blisko Manufaktury 44 m2,1980,1,44.0,2
1043,https://www.olx.pl/oferta/do-wynajecia-dwupokojowe-mieszkanie-na-balutach-CID3-IDF62Vk.html#aa4ddbf5ab,Do wynajęcia dwupokojowe mieszkanie na Bałutach,1310,1,32.0,2
1044,https://www.olx.pl/oferta/miszkanie-pokoje-do-wynajecia-m4-lodz-ul-bednarska-CID3-IDF5Z6Y.html#aa4ddbf5ab,Miszkanie/ pokoje do wynajęcia M4 Łódź ul. Bednarska!,2001,1,55.0,3
1045,https://www.olx.pl/oferta/dwa-pokoje-ul-rewolucji-50-m2-CID3-IDF5VAc.html#aa4ddbf5ab,Dwa Pokoje. ul. Rewolucji. 50 m2,2600,1,51.0,2
1046,https://www.otodom.pl/oferta/wynajme-mieszkanie-ID461Cb.html?,Wynajmę mieszkanie,1700,1,42.42,2
1047,https://www.olx.pl/oferta/wynajme-mieszkanie-pokoj-CID3-IDAvfdl.html#aa4ddbf5ab,Wynajmę mieszkanie/ pokój,1608,1,47.0,2
1048,https://www.olx.pl/oferta/nieaktualne-mieszkanie-do-wynajecia-od-1-06-radogoszcz-wschod-CID3-IDF5Rq9.html#aa4ddbf5ab,Nieaktualne-mieszkanie do wynajęcia od 1.06 Radogoszcz Wschód,2200,1,64.0,3
1049,https://www.olx.pl/oferta/kawalerka-dabrowa-blisko-centrum-CID3-IDDduYo.html#aa4ddbf5ab,Kawalerka Dąbrowa - Blisko centrum,1450,1,30.0,1
1051,https://www.olx.pl/oferta/mieszkanie-dwupokojowe-43m-CID3-IDF5IR7.html#aa4ddbf5ab,Mieszkanie dwupokojowe 43m,1900,1,43.0,2
1052,https://www.olx.pl/oferta/kawalerka-35m-ul-hipoteczna-baluty-CID3-IDF5H7Z.html#aa4ddbf5ab,Kawalerka 35m² ul. Hipoteczna Bałuty,1366,1,35.0,1
1053,https://www.olx.pl/oferta/mieszkanie-m3-CID3-IDF5F84.html#aa4ddbf5ab,Mieszkanie m3,920,1,46.0,2
1054,https://www.olx.pl/oferta/kawalerka-z-balkonem-i-osobna-kuchnia-przyszkole-17-CID3-IDF5F3M.html#aa4ddbf5ab,Kawalerka z balkonem i osobna kuchnią - Przyszkole 17,1400,1,37.0,1
1055,https://www.olx.pl/oferta/dwupokojowe-mieszkanie-blisko-mpk-broniewskiego-58-dabrowa-CID3-IDEdIkT.html#aa4ddbf5ab,Dwupokojowe mieszkanie blisko mpk. Broniewskiego 58. Dąbrowa,1630,1,37.0,2
1056,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-piotrkowska-off-3-pokoje-80m2-remont-2020-CID3-IDE4Nwf.html#aa4ddbf5ab,Mieszkanie do wynajęcia Piotrkowska off 3 pokoje 80m2 remont 2020,3400,1,80.0,3
1057,https://www.olx.pl/oferta/wynajme-kawalerke-CID3-IDES5XB.html#aa4ddbf5ab,Wynajmę kawalerkę,950,1,20.0,1
1058,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-m3-41m2-lodz-baluty-ul-marynarska-CID3-IDEEe8L.html#aa4ddbf5ab,Mieszkanie do wynajęcia m3 41m2 Łódź-Bałuty ul. Marynarska,1600,1,41.0,2
1059,https://www.olx.pl/oferta/wynajme-kawalerke-18m2-aleksandrow-CID3-IDF5A3X.html#aa4ddbf5ab,Wynajmę kawalerkę 18m2 Aleksandrow,990,0,18.0,1
1060,https://www.olx.pl/oferta/m3-przy-rondzie-solidarnosci-ul-rewolucji-1905-CID3-IDEiLwX.html#aa4ddbf5ab,M3 przy rondzie Solidarności. ul. Rewolucji 1905,1900,1,48.0,2
1061,https://www.olx.pl/oferta/fajne-dwa-pokoje-ii-pietro-bydgoska-CID3-IDDLRqx.html#aa4ddbf5ab,Fajne dwa pokoje . II piętro . Bydgoska,1720,1,46.0,2
